PRODUCTION_LINE,Date,Planned_Production_Time_Seconds,Actual_Run_Time_Seconds,Total_Actual_Output,Ideal_Cycle_Time_Seconds,Availability,Performance,Quality,OEE
LINE-02,2023-04-05,0.0,0.0,1981,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-06,0.0,0.0,1998,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-07,0.0,0.0,1442,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-08,0.0,0.0,1876,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-10,0.0,0.0,1983,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-11,0.0,0.0,1100,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-12,0.0,0.0,1963,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-13,0.0,0.0,1995,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-14,0.0,0.0,1474,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-15,0.0,0.0,1969,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-17,0.0,0.0,2007,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-18,0.0,0.0,1988,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-19,0.0,0.0,1877,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-20,0.0,0.0,2,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-26,0.0,0.0,2504,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-27,0.0,0.0,2423,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-28,0.0,0.0,1850,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-04-29,0.0,0.0,2452,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-02,0.0,0.0,1803,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-03,0.0,0.0,1624,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-04,0.0,0.0,2126,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-05,0.0,0.0,1994,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-06,0.0,0.0,1787,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-08,0.0,0.0,2183,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-09,0.0,0.0,1655,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-10,0.0,0.0,2733,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-11,0.0,0.0,1969,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-12,0.0,0.0,2018,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-13,0.0,0.0,2557,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-15,0.0,0.0,2288,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-16,0.0,0.0,1937,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-17,0.0,0.0,2709,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-18,0.0,0.0,1976,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-19,0.0,0.0,1832,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-20,0.0,0.0,2948,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-22,0.0,0.0,1822,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-23,0.0,0.0,3043,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-24,0.0,0.0,2486,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-25,0.0,0.0,1759,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-26,0.0,0.0,2126,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-27,0.0,0.0,2356,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-29,0.0,0.0,1981,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-30,0.0,0.0,1980,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-05-31,0.0,0.0,2868,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-01,0.0,0.0,2692,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-02,0.0,0.0,1394,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-03,0.0,0.0,2250,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-05,0.0,0.0,2782,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-06,0.0,0.0,1962,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-07,0.0,0.0,1945,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-08,0.0,0.0,1946,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-09,0.0,0.0,1935,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-10,0.0,0.0,2643,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-12,0.0,0.0,1982,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-13,0.0,0.0,2777,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-14,0.0,0.0,1969,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-15,0.0,0.0,2850,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-16,0.0,0.0,1370,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-17,0.0,0.0,2266,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-19,0.0,0.0,1983,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-20,0.0,0.0,2768,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-21,0.0,0.0,2259,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-22,0.0,0.0,2775,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-23,0.0,0.0,1682,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-06-24,0.0,0.0,2052,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-04,0.0,0.0,2781,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-05,0.0,0.0,1944,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-06,0.0,0.0,2700,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-07,0.0,0.0,1394,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-08,0.0,0.0,2533,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-10,0.0,0.0,2802,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-11,0.0,0.0,2764,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-12,0.0,0.0,1669,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-13,0.0,0.0,1994,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-14,0.0,0.0,1751,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-15,0.0,0.0,2456,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-17,0.0,0.0,1980,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-18,0.0,0.0,2343,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-19,0.0,0.0,2375,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-20,0.0,0.0,2774,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-21,0.0,0.0,1976,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-22,0.0,0.0,1643,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-24,0.0,0.0,2769,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-25,0.0,0.0,2006,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-26,0.0,0.0,2685,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-27,0.0,0.0,1948,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-28,0.0,0.0,1500,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-29,0.0,0.0,2550,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-07-31,0.0,0.0,2833,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-01,0.0,0.0,2599,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-02,0.0,0.0,1943,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-03,0.0,0.0,1470,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-04,0.0,0.0,1404,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-05,0.0,0.0,2764,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-07,0.0,0.0,3727,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-08,0.0,0.0,2082,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-09,0.0,0.0,1893,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-10,0.0,0.0,2780,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-11,0.0,0.0,1442,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-12,0.0,0.0,2862,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-22,0.0,0.0,1982,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-23,0.0,0.0,2944,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-24,0.0,0.0,2985,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-25,0.0,0.0,1491,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-26,0.0,0.0,2527,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-28,0.0,0.0,3952,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-29,0.0,0.0,2934,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-30,0.0,0.0,2017,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-08-31,0.0,0.0,3802,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-01,0.0,0.0,1443,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-02,0.0,0.0,2499,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-04,0.0,0.0,3942,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-05,0.0,0.0,2403,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-06,0.0,0.0,3596,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-07,0.0,0.0,1964,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-08,0.0,0.0,2925,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-09,0.0,0.0,1740,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-11,0.0,0.0,3731,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-12,0.0,0.0,2157,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-13,0.0,0.0,2481,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-14,0.0,0.0,2378,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-15,0.0,0.0,1560,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-16,0.0,0.0,3346,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-18,0.0,0.0,2932,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-19,0.0,0.0,3030,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-20,0.0,0.0,2685,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-21,0.0,0.0,3252,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-22,0.0,0.0,2909,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-23,0.0,0.0,2150,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-25,0.0,0.0,3049,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-26,0.0,0.0,2939,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-27,0.0,0.0,3418,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-09-29,0.0,0.0,1656,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-02,0.0,0.0,3983,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-03,0.0,0.0,1995,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-04,0.0,0.0,3578,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-05,0.0,0.0,2934,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-06,0.0,0.0,1933,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-07,0.0,0.0,2748,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-09,0.0,0.0,3977,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-10,0.0,0.0,1980,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-11,0.0,0.0,2010,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-12,0.0,0.0,1881,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-13,0.0,0.0,3081,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-14,0.0,0.0,2068,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-16,0.0,0.0,4096,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-17,0.0,0.0,2141,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-18,0.0,0.0,1471,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-19,0.0,0.0,3489,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-20,0.0,0.0,1616,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-21,0.0,0.0,2605,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-23,0.0,0.0,3509,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-24,0.0,0.0,3571,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-25,0.0,0.0,1903,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-26,0.0,0.0,1972,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-27,0.0,0.0,2091,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-28,0.0,0.0,1976,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-30,0.0,0.0,2999,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-10-31,0.0,0.0,1756,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-01,0.0,0.0,2929,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-02,0.0,0.0,2357,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-03,0.0,0.0,2489,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-04,0.0,0.0,2557,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-07,0.0,0.0,1994,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-08,0.0,0.0,2563,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-09,0.0,0.0,2021,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-10,0.0,0.0,1542,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-11,0.0,0.0,3316,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-13,0.0,0.0,1985,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-14,0.0,0.0,3711,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-15,0.0,0.0,2299,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-16,0.0,0.0,2705,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-17,0.0,0.0,1894,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-20,0.0,0.0,2384,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-21,0.0,0.0,2490,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-22,0.0,0.0,1986,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-23,0.0,0.0,3480,11.0,0.0,0.0,1.0,0.0
LINE-02,2023-11-24,0.0,0.0,2226,11.0,0.0,0.0,1.0,0.0
