PRODUCTION_LINE,Date,Planned_Production_Time_Seconds,Actual_Run_Time_Seconds,Total_Actual_Output,Ideal_Cycle_Time_Seconds,Availability,Performance,Quality,OEE
LINE-04,2023-01-25,37980.0,37980.0,2994,11.0,1.0,0.8671406003159557,1.0,0.8671406003159557
LINE-04,2023-01-26,45840.0,45840.0,3825,11.0,1.0,0.9178664921465969,1.0,0.9178664921465969
LINE-04,2023-01-27,33720.0,33720.0,2785,11.0,1.0,0.9085112692763938,1.0,0.9085112692763938
LINE-04,2023-01-28,30540.0,30540.0,2496,11.0,1.0,0.8990176817288802,1.0,0.8990176817288802
LINE-04,2023-01-30,35400.0,35400.0,2772,11.0,1.0,0.8613559322033898,1.0,0.8613559322033898
LINE-04,2023-01-31,48480.0,48480.0,3935,11.0,1.0,0.8928424092409241,1.0,0.8928424092409241
LINE-04,2023-02-01,12300.0,12300.0,768,11.0,1.0,0.686829268292683,1.0,0.686829268292683
LINE-04,2023-02-02,24120.0,24120.0,1999,11.0,1.0,0.9116500829187396,1.0,0.9116500829187396
LINE-04,2023-02-03,18300.0,18300.0,1472,11.0,1.0,0.884808743169399,1.0,0.884808743169399
LINE-04,2023-02-04,26520.0,26520.0,2155,11.0,1.0,0.8938536953242836,1.0,0.8938536953242836
LINE-04,2023-02-06,23760.0,23760.0,1793,11.0,1.0,0.8300925925925926,1.0,0.8300925925925926
LINE-04,2023-02-07,19920.0,19920.0,1606,11.0,1.0,0.886847389558233,1.0,0.886847389558233
LINE-04,2023-02-08,20820.0,20820.0,1662,11.0,1.0,0.8780979827089337,1.0,0.8780979827089337
LINE-04,2023-02-09,21300.0,21300.0,1577,11.0,1.0,0.8144131455399061,1.0,0.8144131455399061
LINE-04,2023-02-10,17160.0,17160.0,1294,11.0,1.0,0.8294871794871795,1.0,0.8294871794871795
LINE-04,2023-02-11,22620.0,22620.0,1455,11.0,1.0,0.7075596816976127,1.0,0.7075596816976127
LINE-04,2023-02-13,12720.0,12720.0,902,11.0,1.0,0.7800314465408805,1.0,0.7800314465408805
LINE-04,2023-02-14,22800.0,22800.0,1492,11.0,1.0,0.7198245614035088,1.0,0.7198245614035088
LINE-04,2023-02-15,24600.0,24600.0,1804,11.0,1.0,0.8066666666666666,1.0,0.8066666666666666
LINE-04,2023-02-16,23400.0,23400.0,1978,11.0,1.0,0.9298290598290598,1.0,0.9298290598290598
LINE-04,2023-02-17,17940.0,17940.0,1344,11.0,1.0,0.8240802675585285,1.0,0.8240802675585285
LINE-04,2023-02-18,22560.0,22560.0,1949,11.0,1.0,0.9503102836879432,1.0,0.9503102836879432
LINE-04,2023-02-20,23940.0,23940.0,1828,11.0,1.0,0.8399331662489558,1.0,0.8399331662489558
LINE-04,2023-02-21,23820.0,23820.0,1968,11.0,1.0,0.908816120906801,1.0,0.908816120906801
LINE-04,2023-02-22,23820.0,23820.0,1917,11.0,1.0,0.885264483627204,1.0,0.885264483627204
LINE-04,2023-02-23,21240.0,21240.0,1743,11.0,1.0,0.9026836158192091,1.0,0.9026836158192091
LINE-04,2023-02-24,16320.0,16320.0,1188,11.0,1.0,0.8007352941176471,1.0,0.8007352941176471
LINE-04,2023-02-25,17100.0,17100.0,1379,11.0,1.0,0.8870760233918129,1.0,0.8870760233918129
LINE-04,2023-02-27,10500.0,10500.0,871,11.0,1.0,0.9124761904761904,1.0,0.9124761904761904
LINE-04,2023-02-28,24000.0,24000.0,1867,11.0,1.0,0.8557083333333333,1.0,0.8557083333333333
LINE-04,2023-03-01,48900.0,48900.0,3732,11.0,1.0,0.8395092024539877,1.0,0.8395092024539877
LINE-04,2023-03-02,33780.0,33780.0,2723,11.0,1.0,0.8867081113084665,1.0,0.8867081113084665
LINE-04,2023-03-03,33660.0,33660.0,2291,11.0,1.0,0.7486928104575163,1.0,0.7486928104575163
LINE-04,2023-03-04,35160.0,35160.0,2858,11.0,1.0,0.8941410693970421,1.0,0.8941410693970421
LINE-04,2023-03-06,35100.0,35100.0,2792,11.0,1.0,0.874985754985755,1.0,0.874985754985755
LINE-04,2023-03-07,47580.0,47580.0,3636,11.0,1.0,0.8406052963430013,1.0,0.8406052963430013
LINE-04,2023-03-08,32880.0,32880.0,2547,11.0,1.0,0.8520985401459854,1.0,0.8520985401459854
LINE-04,2023-03-09,43800.0,43800.0,3779,11.0,1.0,0.9490639269406392,1.0,0.9490639269406392
LINE-04,2023-03-10,31320.0,31320.0,2676,11.0,1.0,0.9398467432950192,1.0,0.9398467432950192
LINE-04,2023-03-11,36660.0,36660.0,2944,11.0,1.0,0.8833606110201855,1.0,0.8833606110201855
LINE-04,2023-03-13,49200.0,49200.0,3516,11.0,1.0,0.7860975609756098,1.0,0.7860975609756098
LINE-04,2023-03-14,31320.0,31320.0,2757,11.0,1.0,0.9682950191570882,1.0,0.9682950191570882
LINE-04,2023-03-15,46440.0,46440.0,3777,11.0,1.0,0.8946382428940568,1.0,0.8946382428940568
LINE-04,2023-03-16,33120.0,33120.0,2811,11.0,1.0,0.9336050724637681,1.0,0.9336050724637681
LINE-04,2023-03-17,33780.0,33780.0,2836,11.0,1.0,0.9235050325636471,1.0,0.9235050325636471
LINE-04,2023-03-18,36300.0,36300.0,3090,11.0,1.0,0.9363636363636364,1.0,0.9363636363636364
LINE-04,2023-03-20,29160.0,29160.0,2547,11.0,1.0,0.9608024691358025,1.0,0.9608024691358025
LINE-04,2023-03-21,37560.0,37560.0,3122,11.0,1.0,0.9143237486687966,1.0,0.9143237486687966
LINE-04,2023-03-22,43500.0,43500.0,3537,11.0,1.0,0.8944137931034483,1.0,0.8944137931034483
LINE-04,2023-03-23,29580.0,29580.0,2656,11.0,1.0,0.9876943881000676,1.0,0.9876943881000676
LINE-04,2023-03-24,30660.0,30660.0,2849,11.0,1.0,1.022146118721461,1.0,1.022146118721461
LINE-04,2023-03-25,44640.0,44640.0,3795,11.0,1.0,0.9351478494623656,1.0,0.9351478494623656
LINE-04,2023-03-27,24300.0,24300.0,1759,11.0,1.0,0.7962551440329219,1.0,0.7962551440329219
LINE-04,2023-03-28,43260.0,43260.0,3605,11.0,1.0,0.9166666666666666,1.0,0.9166666666666666
LINE-04,2023-03-29,47220.0,47220.0,3541,11.0,1.0,0.8248835239305379,1.0,0.8248835239305379
LINE-04,2023-03-30,33900.0,33900.0,2881,11.0,1.0,0.9348377581120944,1.0,0.9348377581120944
LINE-04,2023-03-31,12900.0,12900.0,1424,11.0,1.0,1.2142635658914729,1.0,1.2142635658914729
LINE-04,2023-04-01,42420.0,42420.0,4031,11.0,1.0,1.0452852428099952,1.0,1.0452852428099952
LINE-04,2023-04-03,31020.0,31020.0,2819,11.0,1.0,0.999645390070922,1.0,0.999645390070922
LINE-04,2023-04-04,43140.0,43140.0,3683,11.0,1.0,0.9391052387575336,1.0,0.9391052387575336
LINE-04,2023-04-05,33060.0,33060.0,3138,11.0,1.0,1.0441016333938293,1.0,1.0441016333938293
LINE-04,2023-04-06,42720.0,42720.0,3845,11.0,1.0,0.9900514981273408,1.0,0.9900514981273408
LINE-04,2023-04-07,58200.0,58200.0,2913,11.0,1.0,0.5505670103092783,1.0,0.5505670103092783
LINE-04,2023-04-08,34080.0,34080.0,3054,11.0,1.0,0.9857394366197183,1.0,0.9857394366197183
LINE-04,2023-04-10,24960.0,24960.0,2230,11.0,1.0,0.9827724358974359,1.0,0.9827724358974359
LINE-04,2023-04-11,33000.0,33000.0,2946,11.0,1.0,0.982,1.0,0.982
LINE-04,2023-04-12,42900.0,42900.0,3903,11.0,1.0,1.0007692307692309,1.0,1.0007692307692309
LINE-04,2023-04-13,31200.0,31200.0,2635,11.0,1.0,0.9290064102564103,1.0,0.9290064102564103
LINE-04,2023-04-14,25680.0,25680.0,2765,11.0,1.0,1.1843847352024923,1.0,1.1843847352024923
LINE-04,2023-04-15,33780.0,33780.0,2693,11.0,1.0,0.8769390171699231,1.0,0.8769390171699231
LINE-04,2023-04-17,35640.0,35640.0,2837,11.0,1.0,0.8756172839506173,1.0,0.8756172839506173
LINE-04,2023-04-18,65700.0,65700.0,3376,11.0,1.0,0.5652359208523592,1.0,0.5652359208523592
LINE-04,2023-04-19,42960.0,42960.0,3811,11.0,1.0,0.9758147113594041,1.0,0.9758147113594041
LINE-04,2023-04-26,44640.0,44640.0,3407,11.0,1.0,0.8395385304659498,1.0,0.8395385304659498
LINE-04,2023-04-27,45060.0,45060.0,3043,11.0,1.0,0.7428539724811363,1.0,0.7428539724811363
LINE-04,2023-04-28,30780.0,30780.0,2673,11.0,1.0,0.9552631578947368,1.0,0.9552631578947368
LINE-04,2023-04-29,45720.0,45720.0,3810,11.0,1.0,0.9166666666666666,1.0,0.9166666666666666
LINE-04,2023-05-02,30480.0,30480.0,2834,11.0,1.0,1.022769028871391,1.0,1.022769028871391
LINE-04,2023-05-03,45540.0,45540.0,3842,11.0,1.0,0.9280193236714975,1.0,0.9280193236714975
LINE-04,2023-05-04,32100.0,32100.0,2818,11.0,1.0,0.9656697819314641,1.0,0.9656697819314641
LINE-04,2023-05-05,34800.0,34800.0,3010,11.0,1.0,0.9514367816091954,1.0,0.9514367816091954
LINE-04,2023-05-06,42240.0,42240.0,3632,11.0,1.0,0.9458333333333333,1.0,0.9458333333333333
LINE-04,2023-05-08,22740.0,22740.0,1842,11.0,1.0,0.8910290237467019,1.0,0.8910290237467019
LINE-04,2023-05-09,48120.0,48120.0,3776,11.0,1.0,0.8631753948462177,1.0,0.8631753948462177
LINE-04,2023-05-10,47340.0,47340.0,3889,11.0,1.0,0.903654414871145,1.0,0.903654414871145
LINE-04,2023-05-11,44640.0,44640.0,3888,11.0,1.0,0.9580645161290322,1.0,0.9580645161290322
LINE-04,2023-05-12,34440.0,34440.0,2822,11.0,1.0,0.901335656213705,1.0,0.901335656213705
LINE-04,2023-05-13,48240.0,48240.0,3698,11.0,1.0,0.8432421227197346,1.0,0.8432421227197346
LINE-04,2023-05-15,34020.0,34020.0,2801,11.0,1.0,0.9056731334509113,1.0,0.9056731334509113
LINE-04,2023-05-16,47520.0,47520.0,3758,11.0,1.0,0.8699074074074075,1.0,0.8699074074074075
LINE-04,2023-05-17,46620.0,46620.0,3794,11.0,1.0,0.8951951951951952,1.0,0.8951951951951952
LINE-04,2023-05-18,46800.0,46800.0,3837,11.0,1.0,0.9018589743589743,1.0,0.9018589743589743
LINE-04,2023-05-19,27000.0,27000.0,2082,11.0,1.0,0.8482222222222222,1.0,0.8482222222222222
LINE-04,2023-05-20,48000.0,48000.0,3494,11.0,1.0,0.8007083333333334,1.0,0.8007083333333334
LINE-04,2023-05-22,46740.0,46740.0,3699,11.0,1.0,0.8705391527599486,1.0,0.8705391527599486
LINE-04,2023-05-23,48780.0,48780.0,3793,11.0,1.0,0.855330053300533,1.0,0.855330053300533
LINE-04,2023-05-24,48420.0,48420.0,3655,11.0,1.0,0.8303387030152829,1.0,0.8303387030152829
LINE-04,2023-05-25,44340.0,44340.0,3481,11.0,1.0,0.8635769057284619,1.0,0.8635769057284619
LINE-04,2023-05-26,23520.0,23520.0,1800,11.0,1.0,0.8418367346938775,1.0,0.8418367346938775
LINE-04,2023-05-27,46680.0,46680.0,3480,11.0,1.0,0.8200514138817481,1.0,0.8200514138817481
LINE-04,2023-05-29,48960.0,48960.0,3865,11.0,1.0,0.8683619281045751,1.0,0.8683619281045751
LINE-04,2023-05-30,47760.0,47760.0,3864,11.0,1.0,0.8899497487437186,1.0,0.8899497487437186
LINE-04,2023-05-31,46200.0,46200.0,3748,11.0,1.0,0.8923809523809524,1.0,0.8923809523809524
LINE-04,2023-06-01,34140.0,34140.0,2787,11.0,1.0,0.8979789103690685,1.0,0.8979789103690685
LINE-04,2023-06-02,33300.0,33300.0,2877,11.0,1.0,0.9503603603603603,1.0,0.9503603603603603
LINE-04,2023-06-03,38640.0,38640.0,3361,11.0,1.0,0.9568064182194617,1.0,0.9568064182194617
LINE-04,2023-06-05,46920.0,46920.0,3675,11.0,1.0,0.8615728900255755,1.0,0.8615728900255755
LINE-04,2023-06-06,47400.0,47400.0,3720,11.0,1.0,0.8632911392405064,1.0,0.8632911392405064
LINE-04,2023-06-07,48660.0,48660.0,3551,11.0,1.0,0.8027332511302918,1.0,0.8027332511302918
LINE-04,2023-06-08,46500.0,46500.0,3289,11.0,1.0,0.7780430107526882,1.0,0.7780430107526882
LINE-04,2023-06-09,34980.0,34980.0,2592,11.0,1.0,0.8150943396226416,1.0,0.8150943396226416
LINE-04,2023-06-10,47880.0,47880.0,3035,11.0,1.0,0.6972639933166249,1.0,0.6972639933166249
LINE-04,2023-06-12,44700.0,44700.0,3440,11.0,1.0,0.8465324384787472,1.0,0.8465324384787472
LINE-04,2023-06-13,47160.0,47160.0,3820,11.0,1.0,0.8910093299406276,1.0,0.8910093299406276
LINE-04,2023-06-14,48060.0,48060.0,3599,11.0,1.0,0.8237411568872243,1.0,0.8237411568872243
LINE-04,2023-06-15,33600.0,33600.0,2833,11.0,1.0,0.9274702380952381,1.0,0.9274702380952381
LINE-04,2023-06-16,31140.0,31140.0,2533,11.0,1.0,0.8947655748233783,1.0,0.8947655748233783
LINE-04,2023-06-17,44100.0,44100.0,3904,11.0,1.0,0.9737868480725623,1.0,0.9737868480725623
LINE-04,2023-06-19,43020.0,43020.0,3551,11.0,1.0,0.9079730357973036,1.0,0.9079730357973036
LINE-04,2023-06-20,47700.0,47700.0,3721,11.0,1.0,0.8580922431865828,1.0,0.8580922431865828
LINE-04,2023-06-21,46680.0,46680.0,3603,11.0,1.0,0.8490359897172236,1.0,0.8490359897172236
LINE-04,2023-06-22,24540.0,24540.0,1728,11.0,1.0,0.7745721271393643,1.0,0.7745721271393643
LINE-04,2023-06-23,31860.0,31860.0,2714,11.0,1.0,0.937037037037037,1.0,0.937037037037037
LINE-04,2023-06-24,48240.0,48240.0,3652,11.0,1.0,0.8327529021558873,1.0,0.8327529021558873
LINE-04,2023-07-04,46620.0,46620.0,2981,11.0,1.0,0.7033676533676534,1.0,0.7033676533676534
LINE-04,2023-07-05,46980.0,46980.0,3384,11.0,1.0,0.7923371647509578,1.0,0.7923371647509578
LINE-04,2023-07-06,47700.0,47700.0,3721,11.0,1.0,0.8580922431865828,1.0,0.8580922431865828
LINE-04,2023-07-07,35040.0,35040.0,2614,11.0,1.0,0.8206050228310502,1.0,0.8206050228310502
LINE-04,2023-07-08,42060.0,42060.0,3289,11.0,1.0,0.8601759391345697,1.0,0.8601759391345697
LINE-04,2023-07-10,49680.0,49680.0,3696,11.0,1.0,0.8183574879227054,1.0,0.8183574879227054
LINE-04,2023-07-11,32640.0,32640.0,2616,11.0,1.0,0.8816176470588235,1.0,0.8816176470588235
LINE-04,2023-07-12,48180.0,48180.0,3659,11.0,1.0,0.8353881278538813,1.0,0.8353881278538813
LINE-04,2023-07-13,48000.0,48000.0,3531,11.0,1.0,0.8091875,1.0,0.8091875
LINE-04,2023-07-14,19440.0,19440.0,1461,11.0,1.0,0.8266975308641975,1.0,0.8266975308641975
LINE-04,2023-07-15,46620.0,46620.0,3625,11.0,1.0,0.8553196053196053,1.0,0.8553196053196053
LINE-04,2023-07-17,46260.0,46260.0,3544,11.0,1.0,0.8427150886294855,1.0,0.8427150886294855
LINE-04,2023-07-18,46500.0,46500.0,3840,11.0,1.0,0.9083870967741936,1.0,0.9083870967741936
LINE-04,2023-07-19,44040.0,44040.0,3697,11.0,1.0,0.9234105358764759,1.0,0.9234105358764759
LINE-04,2023-07-20,46620.0,46620.0,3889,11.0,1.0,0.9176104676104676,1.0,0.9176104676104676
LINE-04,2023-07-21,21000.0,21000.0,1718,11.0,1.0,0.8999047619047619,1.0,0.8999047619047619
LINE-04,2023-07-22,47820.0,47820.0,3287,11.0,1.0,0.7561062317022167,1.0,0.7561062317022167
LINE-04,2023-07-24,47160.0,47160.0,3796,11.0,1.0,0.8854113655640373,1.0,0.8854113655640373
LINE-04,2023-07-25,46800.0,46800.0,3877,11.0,1.0,0.9112606837606838,1.0,0.9112606837606838
LINE-04,2023-07-26,46800.0,46800.0,3660,11.0,1.0,0.8602564102564103,1.0,0.8602564102564103
LINE-04,2023-07-27,48720.0,48720.0,3825,11.0,1.0,0.8636083743842364,1.0,0.8636083743842364
LINE-04,2023-07-28,34200.0,34200.0,2685,11.0,1.0,0.8635964912280701,1.0,0.8635964912280701
LINE-04,2023-07-29,45960.0,45960.0,3649,11.0,1.0,0.8733463881636205,1.0,0.8733463881636205
LINE-04,2023-07-31,47580.0,47580.0,3889,11.0,1.0,0.8990962589323245,1.0,0.8990962589323245
LINE-04,2023-08-01,32820.0,32820.0,2859,11.0,1.0,0.9582266910420475,1.0,0.9582266910420475
LINE-04,2023-08-02,47340.0,47340.0,3654,11.0,1.0,0.8490494296577947,1.0,0.8490494296577947
LINE-04,2023-08-03,48900.0,48900.0,3532,11.0,1.0,0.794519427402863,1.0,0.794519427402863
LINE-04,2023-08-04,33840.0,33840.0,2642,11.0,1.0,0.858806146572104,1.0,0.858806146572104
LINE-04,2023-08-05,31860.0,31860.0,2713,11.0,1.0,0.936691776522285,1.0,0.936691776522285
LINE-04,2023-08-07,43320.0,43320.0,3462,11.0,1.0,0.8790858725761773,1.0,0.8790858725761773
LINE-04,2023-08-08,33180.0,33180.0,2857,11.0,1.0,0.947166968053044,1.0,0.947166968053044
LINE-04,2023-08-09,48300.0,48300.0,3752,11.0,1.0,0.8544927536231884,1.0,0.8544927536231884
LINE-04,2023-08-10,47100.0,47100.0,3527,11.0,1.0,0.8237154989384289,1.0,0.8237154989384289
LINE-04,2023-08-11,36300.0,36300.0,2711,11.0,1.0,0.8215151515151515,1.0,0.8215151515151515
LINE-04,2023-08-12,48060.0,48060.0,3461,11.0,1.0,0.7921556387848523,1.0,0.7921556387848523
LINE-04,2023-08-22,47820.0,47820.0,3862,11.0,1.0,0.8883730656629025,1.0,0.8883730656629025
LINE-04,2023-08-23,35340.0,35340.0,2836,11.0,1.0,0.8827391058290889,1.0,0.8827391058290889
LINE-04,2023-08-24,46620.0,46620.0,3696,11.0,1.0,0.872072072072072,1.0,0.872072072072072
LINE-04,2023-08-25,33900.0,33900.0,2767,11.0,1.0,0.8978466076696165,1.0,0.8978466076696165
LINE-04,2023-08-26,29760.0,29760.0,2808,11.0,1.0,1.0379032258064516,1.0,1.0379032258064516
LINE-04,2023-08-28,45360.0,45360.0,3915,11.0,1.0,0.9494047619047619,1.0,0.9494047619047619
LINE-04,2023-08-29,28560.0,28560.0,2450,11.0,1.0,0.9436274509803921,1.0,0.9436274509803921
LINE-04,2023-08-30,18840.0,18840.0,1534,11.0,1.0,0.8956475583864119,1.0,0.8956475583864119
LINE-04,2023-08-31,23520.0,23520.0,1827,11.0,1.0,0.8544642857142857,1.0,0.8544642857142857
LINE-04,2023-09-01,16980.0,16980.0,1317,11.0,1.0,0.8531802120141343,1.0,0.8531802120141343
LINE-04,2023-09-02,20400.0,20400.0,1667,11.0,1.0,0.8988725490196079,1.0,0.8988725490196079
LINE-04,2023-09-11,23820.0,23820.0,1827,11.0,1.0,0.8437027707808564,1.0,0.8437027707808564
LINE-04,2023-09-12,23400.0,23400.0,1775,11.0,1.0,0.8344017094017094,1.0,0.8344017094017094
LINE-04,2023-09-13,11220.0,11220.0,912,11.0,1.0,0.8941176470588236,1.0,0.8941176470588236
LINE-04,2023-09-14,36600.0,36600.0,2758,11.0,1.0,0.8289071038251367,1.0,0.8289071038251367
LINE-04,2023-09-15,15480.0,15480.0,1272,11.0,1.0,0.9038759689922481,1.0,0.9038759689922481
LINE-04,2023-09-16,20700.0,20700.0,1801,11.0,1.0,0.9570531400966183,1.0,0.9570531400966183
LINE-04,2023-09-18,24180.0,24180.0,1867,11.0,1.0,0.8493382961124897,1.0,0.8493382961124897
LINE-04,2023-09-19,23340.0,23340.0,1723,11.0,1.0,0.8120394173093402,1.0,0.8120394173093402
LINE-04,2023-09-20,24480.0,24480.0,1925,11.0,1.0,0.8649918300653595,1.0,0.8649918300653595
LINE-04,2023-09-21,17880.0,17880.0,1565,11.0,1.0,0.9628076062639821,1.0,0.9628076062639821
LINE-04,2023-09-22,14460.0,14460.0,1190,11.0,1.0,0.9052558782849239,1.0,0.9052558782849239
LINE-04,2023-09-23,21120.0,21120.0,2098,11.0,1.0,1.0927083333333334,1.0,1.0927083333333334
LINE-04,2023-09-25,23040.0,23040.0,1951,11.0,1.0,0.9314670138888889,1.0,0.9314670138888889
LINE-04,2023-09-26,47520.0,47520.0,3811,11.0,1.0,0.882175925925926,1.0,0.882175925925926
LINE-04,2023-09-27,43620.0,43620.0,3382,11.0,1.0,0.8528656579550665,1.0,0.8528656579550665
LINE-04,2023-09-29,31260.0,31260.0,2597,11.0,1.0,0.9138515674984005,1.0,0.9138515674984005
LINE-04,2023-10-02,43080.0,43080.0,3309,11.0,1.0,0.84491643454039,1.0,0.84491643454039
LINE-04,2023-10-03,47640.0,47640.0,3626,11.0,1.0,0.8372376154492024,1.0,0.8372376154492024
LINE-04,2023-10-04,33300.0,33300.0,2856,11.0,1.0,0.9434234234234234,1.0,0.9434234234234234
LINE-04,2023-10-05,42780.0,42780.0,3159,11.0,1.0,0.8122720897615708,1.0,0.8122720897615708
LINE-04,2023-10-06,32460.0,32460.0,2644,11.0,1.0,0.8959950708564387,1.0,0.8959950708564387
LINE-04,2023-10-07,47100.0,47100.0,3510,11.0,1.0,0.8197452229299363,1.0,0.8197452229299363
LINE-04,2023-10-09,43740.0,43740.0,3768,11.0,1.0,0.947599451303155,1.0,0.947599451303155
LINE-04,2023-10-10,43800.0,43800.0,3744,11.0,1.0,0.9402739726027397,1.0,0.9402739726027397
LINE-04,2023-10-11,42660.0,42660.0,3887,11.0,1.0,1.002273792780122,1.0,1.002273792780122
LINE-04,2023-10-12,42660.0,42660.0,3533,11.0,1.0,0.9109939052977027,1.0,0.9109939052977027
LINE-04,2023-10-13,24480.0,24480.0,2061,11.0,1.0,0.9261029411764706,1.0,0.9261029411764706
LINE-04,2023-10-14,41340.0,41340.0,3445,11.0,1.0,0.9166666666666666,1.0,0.9166666666666666
LINE-04,2023-10-16,46500.0,46500.0,3770,11.0,1.0,0.8918279569892473,1.0,0.8918279569892473
LINE-04,2023-10-17,44880.0,44880.0,3888,11.0,1.0,0.9529411764705882,1.0,0.9529411764705882
LINE-04,2023-10-18,47280.0,47280.0,3603,11.0,1.0,0.838261421319797,1.0,0.838261421319797
LINE-04,2023-10-19,47280.0,47280.0,3771,11.0,1.0,0.8773477157360406,1.0,0.8773477157360406
LINE-04,2023-10-20,34080.0,34080.0,2836,11.0,1.0,0.9153755868544601,1.0,0.9153755868544601
LINE-04,2023-10-21,29520.0,29520.0,2617,11.0,1.0,0.9751693766937669,1.0,0.9751693766937669
LINE-04,2023-10-23,44820.0,44820.0,3816,11.0,1.0,0.9365461847389558,1.0,0.9365461847389558
LINE-04,2023-10-24,39120.0,39120.0,3384,11.0,1.0,0.9515337423312883,1.0,0.9515337423312883
LINE-04,2023-10-25,43800.0,43800.0,3774,11.0,1.0,0.9478082191780822,1.0,0.9478082191780822
LINE-04,2023-10-26,48600.0,48600.0,3458,11.0,1.0,0.7826748971193416,1.0,0.7826748971193416
LINE-04,2023-10-27,24600.0,24600.0,1755,11.0,1.0,0.7847560975609756,1.0,0.7847560975609756
LINE-04,2023-10-28,45540.0,45540.0,2988,11.0,1.0,0.7217391304347827,1.0,0.7217391304347827
LINE-04,2023-10-30,49680.0,49680.0,3604,11.0,1.0,0.797987117552335,1.0,0.797987117552335
LINE-04,2023-10-31,47760.0,47760.0,3693,11.0,1.0,0.8505653266331659,1.0,0.8505653266331659
LINE-04,2023-11-01,47220.0,47220.0,3889,11.0,1.0,0.9059508682761541,1.0,0.9059508682761541
LINE-04,2023-11-02,47760.0,47760.0,3723,11.0,1.0,0.8574748743718593,1.0,0.8574748743718593
LINE-04,2023-11-03,26700.0,26700.0,2089,11.0,1.0,0.8606367041198502,1.0,0.8606367041198502
LINE-04,2023-11-04,36900.0,36900.0,2754,11.0,1.0,0.8209756097560975,1.0,0.8209756097560975
LINE-04,2023-11-07,46920.0,46920.0,3896,11.0,1.0,0.913384484228474,1.0,0.913384484228474
LINE-04,2023-11-08,47400.0,47400.0,3602,11.0,1.0,0.8359071729957805,1.0,0.8359071729957805
LINE-04,2023-11-09,46800.0,46800.0,3601,11.0,1.0,0.8463888888888889,1.0,0.8463888888888889
LINE-04,2023-11-10,33840.0,33840.0,2737,11.0,1.0,0.8896867612293144,1.0,0.8896867612293144
LINE-04,2023-11-11,46260.0,46260.0,3764,11.0,1.0,0.8950281020319931,1.0,0.8950281020319931
LINE-04,2023-11-13,46200.0,46200.0,3891,11.0,1.0,0.9264285714285714,1.0,0.9264285714285714
LINE-04,2023-11-14,40980.0,40980.0,3573,11.0,1.0,0.9590775988286969,1.0,0.9590775988286969
LINE-04,2023-11-15,31680.0,31680.0,2741,11.0,1.0,0.9517361111111111,1.0,0.9517361111111111
LINE-04,2023-11-16,48540.0,48540.0,3843,11.0,1.0,0.8708899876390606,1.0,0.8708899876390606
LINE-04,2023-11-17,30900.0,30900.0,2230,11.0,1.0,0.7938511326860841,1.0,0.7938511326860841
LINE-04,2023-11-20,48180.0,48180.0,3538,11.0,1.0,0.8077625570776256,1.0,0.8077625570776256
LINE-04,2023-11-21,48540.0,48540.0,3817,11.0,1.0,0.8649979398434281,1.0,0.8649979398434281
LINE-04,2023-11-22,48540.0,48540.0,3768,11.0,1.0,0.85389369592089,1.0,0.85389369592089
