PRODUCTION_LINE,Date,Planned_Production_Time_Seconds,Actual_Run_Time_Seconds,Total_Actual_Output,Ideal_Cycle_Time_Seconds,Availability,Performance,Quality,OEE
LINE-03,2023-05-20,31080.0,31080.0,4846,5.5,1.0,0.8575611325611325,1.0,0.8575611325611325
LINE-03,2023-05-22,47580.0,47580.0,7152,5.5,1.0,0.826733921815889,1.0,0.826733921815889
LINE-03,2023-05-23,30240.0,30240.0,4958,5.5,1.0,0.9017526455026456,1.0,0.9017526455026456
LINE-03,2023-05-24,40260.0,40260.0,6323,5.5,1.0,0.8637978142076502,1.0,0.8637978142076502
LINE-03,2023-05-25,40620.0,40620.0,6321,5.5,1.0,0.8558714918759232,1.0,0.8558714918759232
LINE-03,2023-05-26,33480.0,33480.0,5350,5.5,1.0,0.8788829151732378,1.0,0.8788829151732378
LINE-03,2023-05-27,24240.0,24240.0,3906,5.5,1.0,0.8862623762376237,1.0,0.8862623762376237
LINE-03,2023-05-29,48780.0,48780.0,7482,5.5,1.0,0.8436039360393603,1.0,0.8436039360393603
LINE-03,2023-05-30,43920.0,43920.0,6771,5.5,1.0,0.8479166666666667,1.0,0.8479166666666667
LINE-03,2023-05-31,35880.0,35880.0,5902,5.5,1.0,0.9047101449275362,1.0,0.9047101449275362
LINE-03,2023-06-01,35160.0,35160.0,5796,5.5,1.0,0.9066552901023891,1.0,0.9066552901023891
LINE-03,2023-06-02,34920.0,34920.0,5265,5.5,1.0,0.8292525773195877,1.0,0.8292525773195877
LINE-03,2023-06-03,24300.0,24300.0,3820,5.5,1.0,0.8646090534979424,1.0,0.8646090534979424
LINE-03,2023-06-05,23400.0,23400.0,3701,5.5,1.0,0.8698931623931624,1.0,0.8698931623931624
LINE-03,2023-06-06,45480.0,45480.0,7126,5.5,1.0,0.8617634124890061,1.0,0.8617634124890061
LINE-03,2023-06-07,43440.0,43440.0,7006,5.5,1.0,0.8870395948434623,1.0,0.8870395948434623
LINE-03,2023-06-08,45900.0,45900.0,7083,5.5,1.0,0.8487254901960785,1.0,0.8487254901960785
LINE-03,2023-06-09,16920.0,16920.0,2758,5.5,1.0,0.8965130023640662,1.0,0.8965130023640662
LINE-03,2023-06-10,32460.0,32460.0,4650,5.5,1.0,0.7878927911275416,1.0,0.7878927911275416
LINE-03,2023-06-12,47340.0,47340.0,7686,5.5,1.0,0.8929657794676806,1.0,0.8929657794676806
LINE-03,2023-06-13,22800.0,22800.0,3734,5.5,1.0,0.9007456140350877,1.0,0.9007456140350877
LINE-03,2023-06-14,48000.0,48000.0,7500,5.5,1.0,0.859375,1.0,0.859375
LINE-03,2023-06-15,33780.0,33780.0,5179,5.5,1.0,0.8432356423919479,1.0,0.8432356423919479
LINE-03,2023-06-16,34020.0,34020.0,5512,5.5,1.0,0.8911228689006466,1.0,0.8911228689006466
LINE-03,2023-06-17,21720.0,21720.0,3513,5.5,1.0,0.8895718232044199,1.0,0.8895718232044199
LINE-03,2023-06-19,45540.0,45540.0,7446,5.5,1.0,0.8992753623188405,1.0,0.8992753623188405
LINE-03,2023-06-20,47040.0,47040.0,6635,5.5,1.0,0.7757759353741497,1.0,0.7757759353741497
LINE-03,2023-06-21,38280.0,38280.0,6221,5.5,1.0,0.8938218390804598,1.0,0.8938218390804598
LINE-03,2023-06-22,41040.0,41040.0,6116,5.5,1.0,0.8196393762183236,1.0,0.8196393762183236
LINE-03,2023-06-23,15420.0,15420.0,2629,5.5,1.0,0.9377107652399481,1.0,0.9377107652399481
LINE-03,2023-06-24,40860.0,40860.0,6425,5.5,1.0,0.8648433675966716,1.0,0.8648433675966716
LINE-03,2023-07-04,29160.0,29160.0,4305,5.5,1.0,0.8119855967078189,1.0,0.8119855967078189
LINE-03,2023-07-05,48120.0,48120.0,7177,5.5,1.0,0.8203137988362428,1.0,0.8203137988362428
LINE-03,2023-07-06,22680.0,22680.0,3699,5.5,1.0,0.8970238095238096,1.0,0.8970238095238096
LINE-03,2023-07-07,34020.0,34020.0,5365,5.5,1.0,0.8673574368018813,1.0,0.8673574368018813
LINE-03,2023-07-08,28260.0,28260.0,4352,5.5,1.0,0.8469922151450814,1.0,0.8469922151450814
LINE-03,2023-07-10,32940.0,32940.0,5168,5.5,1.0,0.8629022465088039,1.0,0.8629022465088039
LINE-03,2023-07-11,32520.0,32520.0,4627,5.5,1.0,0.7825492004920049,1.0,0.7825492004920049
LINE-03,2023-07-12,47040.0,47040.0,7467,5.5,1.0,0.8730548469387756,1.0,0.8730548469387756
LINE-03,2023-07-13,48300.0,48300.0,7681,5.5,1.0,0.874648033126294,1.0,0.874648033126294
LINE-03,2023-07-14,30420.0,30420.0,4377,5.5,1.0,0.791370808678501,1.0,0.791370808678501
LINE-03,2023-07-15,22560.0,22560.0,3717,5.5,1.0,0.9061835106382978,1.0,0.9061835106382978
LINE-03,2023-07-17,46800.0,46800.0,7800,5.5,1.0,0.9166666666666666,1.0,0.9166666666666666
LINE-03,2023-07-18,35700.0,35700.0,5771,5.5,1.0,0.8890896358543418,1.0,0.8890896358543418
LINE-03,2023-07-19,33120.0,33120.0,5344,5.5,1.0,0.8874396135265701,1.0,0.8874396135265701
LINE-03,2023-07-20,44040.0,44040.0,6855,5.5,1.0,0.8560967302452316,1.0,0.8560967302452316
LINE-03,2023-07-21,16560.0,16560.0,4672,5.5,1.0,1.5516908212560387,1.0,1.5516908212560387
LINE-03,2023-07-22,22920.0,22920.0,3797,5.5,1.0,0.9111474694589878,1.0,0.9111474694589878
LINE-03,2023-07-24,22980.0,22980.0,3975,5.5,1.0,0.9513707571801566,1.0,0.9513707571801566
LINE-03,2023-07-25,46560.0,46560.0,7424,5.5,1.0,0.8769759450171821,1.0,0.8769759450171821
LINE-03,2023-07-26,23820.0,23820.0,3972,5.5,1.0,0.9171284634760706,1.0,0.9171284634760706
LINE-03,2023-07-27,47160.0,47160.0,7890,5.5,1.0,0.9201653944020356,1.0,0.9201653944020356
LINE-03,2023-07-28,29160.0,29160.0,5100,5.5,1.0,0.9619341563786008,1.0,0.9619341563786008
LINE-03,2023-07-29,35520.0,35520.0,5693,5.5,1.0,0.8815174549549549,1.0,0.8815174549549549
LINE-03,2023-07-31,23160.0,23160.0,3983,5.5,1.0,0.9458765112262522,1.0,0.9458765112262522
LINE-03,2023-08-01,47460.0,47460.0,6820,5.5,1.0,0.7903497682258744,1.0,0.7903497682258744
LINE-03,2023-08-02,39240.0,39240.0,6778,5.5,1.0,0.9500254841997962,1.0,0.9500254841997962
LINE-03,2023-08-03,21720.0,21720.0,3434,5.5,1.0,0.8695672191528545,1.0,0.8695672191528545
LINE-03,2023-08-04,34140.0,34140.0,5475,5.5,1.0,0.8820298769771528,1.0,0.8820298769771528
LINE-03,2023-08-05,46380.0,46380.0,6936,5.5,1.0,0.822509702457956,1.0,0.822509702457956
LINE-03,2023-08-07,23520.0,23520.0,3623,5.5,1.0,0.8472151360544218,1.0,0.8472151360544218
LINE-03,2023-08-08,47760.0,47760.0,5616,5.5,1.0,0.6467336683417085,1.0,0.6467336683417085
LINE-03,2023-08-09,47040.0,47040.0,6928,5.5,1.0,0.8100340136054421,1.0,0.8100340136054421
LINE-03,2023-08-10,23340.0,23340.0,3190,5.5,1.0,0.751713796058269,1.0,0.751713796058269
LINE-03,2023-08-11,34080.0,34080.0,5616,5.5,1.0,0.9063380281690141,1.0,0.9063380281690141
LINE-03,2023-08-12,32880.0,32880.0,5127,5.5,1.0,0.8576186131386861,1.0,0.8576186131386861
LINE-03,2023-08-22,47160.0,47160.0,7595,5.5,1.0,0.8857612383375743,1.0,0.8857612383375743
LINE-03,2023-08-23,47760.0,47760.0,7216,5.5,1.0,0.8309882747068676,1.0,0.8309882747068676
LINE-03,2023-08-24,23220.0,23220.0,3663,5.5,1.0,0.8676356589147287,1.0,0.8676356589147287
LINE-03,2023-08-25,33780.0,33780.0,5764,5.5,1.0,0.9384843102427471,1.0,0.9384843102427471
LINE-03,2023-08-26,48540.0,48540.0,7279,5.5,1.0,0.8247733827770911,1.0,0.8247733827770911
LINE-03,2023-08-28,24240.0,24240.0,3945,5.5,1.0,0.8951113861386139,1.0,0.8951113861386139
LINE-03,2023-08-29,38340.0,38340.0,5875,5.5,1.0,0.8427882107459572,1.0,0.8427882107459572
LINE-03,2023-08-30,46200.0,46200.0,7370,5.5,1.0,0.8773809523809524,1.0,0.8773809523809524
LINE-03,2023-08-31,42900.0,42900.0,6712,5.5,1.0,0.8605128205128205,1.0,0.8605128205128205
LINE-03,2023-09-01,15840.0,15840.0,2524,5.5,1.0,0.8763888888888889,1.0,0.8763888888888889
LINE-03,2023-09-02,23760.0,23760.0,3948,5.5,1.0,0.9138888888888889,1.0,0.9138888888888889
LINE-03,2023-09-04,23940.0,23940.0,3949,5.5,1.0,0.9072472848788639,1.0,0.9072472848788639
LINE-03,2023-09-05,24240.0,24240.0,3952,5.5,1.0,0.8966996699669967,1.0,0.8966996699669967
LINE-03,2023-09-06,38760.0,38760.0,6166,5.5,1.0,0.8749484004127966,1.0,0.8749484004127966
LINE-03,2023-09-07,49620.0,49620.0,7738,5.5,1.0,0.8576985086658605,1.0,0.8576985086658605
LINE-03,2023-09-08,25140.0,25140.0,3817,5.5,1.0,0.8350636435958632,1.0,0.8350636435958632
LINE-03,2023-09-09,47400.0,47400.0,7553,5.5,1.0,0.8764029535864979,1.0,0.8764029535864979
LINE-03,2023-09-11,49620.0,49620.0,7851,5.5,1.0,0.870223700120919,1.0,0.870223700120919
LINE-03,2023-09-12,46140.0,46140.0,7198,5.5,1.0,0.8580190723883832,1.0,0.8580190723883832
LINE-03,2023-09-13,48300.0,48300.0,7405,5.5,1.0,0.8432194616977225,1.0,0.8432194616977225
LINE-03,2023-09-14,24660.0,24660.0,3927,5.5,1.0,0.8758515815085158,1.0,0.8758515815085158
LINE-03,2023-09-15,34320.0,34320.0,5492,5.5,1.0,0.8801282051282051,1.0,0.8801282051282051
LINE-03,2023-09-16,48000.0,48000.0,7750,5.5,1.0,0.8880208333333334,1.0,0.8880208333333334
LINE-03,2023-09-18,43380.0,43380.0,7366,5.5,1.0,0.9339096357768557,1.0,0.9339096357768557
LINE-03,2023-09-19,46980.0,46980.0,6787,5.5,1.0,0.794561515538527,1.0,0.794561515538527
LINE-03,2023-09-20,44820.0,44820.0,6291,5.5,1.0,0.7719879518072289,1.0,0.7719879518072289
LINE-03,2023-09-21,48000.0,48000.0,6818,5.5,1.0,0.7812291666666666,1.0,0.7812291666666666
LINE-03,2023-09-22,35040.0,35040.0,5036,5.5,1.0,0.7904680365296803,1.0,0.7904680365296803
LINE-03,2023-09-23,36900.0,36900.0,5414,5.5,1.0,0.8069647696476965,1.0,0.8069647696476965
LINE-03,2023-09-25,45420.0,45420.0,6913,5.5,1.0,0.8371092029942756,1.0,0.8371092029942756
LINE-03,2023-09-26,24480.0,24480.0,3886,5.5,1.0,0.8730800653594771,1.0,0.8730800653594771
LINE-03,2023-09-27,23760.0,23760.0,3705,5.5,1.0,0.8576388888888888,1.0,0.8576388888888888
LINE-03,2023-09-29,18060.0,18060.0,2791,5.5,1.0,0.8499723145071982,1.0,0.8499723145071982
LINE-03,2023-10-02,19920.0,19920.0,3128,5.5,1.0,0.8636546184738956,1.0,0.8636546184738956
LINE-03,2023-10-03,22800.0,22800.0,3593,5.5,1.0,0.8667324561403509,1.0,0.8667324561403509
LINE-03,2023-10-04,48120.0,48120.0,7549,5.5,1.0,0.862832502078138,1.0,0.862832502078138
LINE-03,2023-10-05,24480.0,24480.0,3959,5.5,1.0,0.8894812091503268,1.0,0.8894812091503268
LINE-03,2023-10-06,16620.0,16620.0,2992,5.5,1.0,0.9901323706377858,1.0,0.9901323706377858
LINE-03,2023-10-07,24060.0,24060.0,3930,5.5,1.0,0.8983790523690773,1.0,0.8983790523690773
LINE-03,2023-10-09,24000.0,24000.0,3937,5.5,1.0,0.9022291666666666,1.0,0.9022291666666666
LINE-03,2023-10-10,24060.0,24060.0,3809,5.5,1.0,0.8707190357439734,1.0,0.8707190357439734
LINE-03,2023-10-11,48300.0,48300.0,7763,5.5,1.0,0.8839855072463768,1.0,0.8839855072463768
LINE-03,2023-10-12,48240.0,48240.0,7841,5.5,1.0,0.8939780265339967,1.0,0.8939780265339967
LINE-03,2023-10-13,32700.0,32700.0,5052,5.5,1.0,0.8497247706422019,1.0,0.8497247706422019
LINE-03,2023-10-14,22500.0,22500.0,3551,5.5,1.0,0.8680222222222223,1.0,0.8680222222222223
LINE-03,2023-10-16,36360.0,36360.0,5710,5.5,1.0,0.8637238723872387,1.0,0.8637238723872387
LINE-03,2023-10-17,19140.0,19140.0,3285,5.5,1.0,0.9439655172413793,1.0,0.9439655172413793
LINE-03,2023-10-18,46440.0,46440.0,7895,5.5,1.0,0.9350236864771748,1.0,0.9350236864771748
LINE-03,2023-10-19,20820.0,20820.0,2379,5.5,1.0,0.6284582132564841,1.0,0.6284582132564841
LINE-03,2023-10-20,16740.0,16740.0,2721,5.5,1.0,0.8939964157706093,1.0,0.8939964157706093
LINE-03,2023-10-21,19380.0,19380.0,2384,5.5,1.0,0.6765737874097008,1.0,0.6765737874097008
LINE-03,2023-10-23,18180.0,18180.0,2655,5.5,1.0,0.8032178217821783,1.0,0.8032178217821783
LINE-03,2023-10-24,22140.0,22140.0,3458,5.5,1.0,0.85903342366757,1.0,0.85903342366757
LINE-03,2023-10-25,42180.0,42180.0,6817,5.5,1.0,0.8888928402086297,1.0,0.8888928402086297
LINE-03,2023-10-26,35640.0,35640.0,5867,5.5,1.0,0.9054012345679012,1.0,0.9054012345679012
LINE-03,2023-10-27,33540.0,33540.0,5471,5.5,1.0,0.8971526535480023,1.0,0.8971526535480023
LINE-03,2023-10-28,35760.0,35760.0,5916,5.5,1.0,0.9098993288590604,1.0,0.9098993288590604
LINE-03,2023-10-30,24780.0,24780.0,3994,5.5,1.0,0.8864810330912026,1.0,0.8864810330912026
LINE-03,2023-10-31,46020.0,46020.0,7467,5.5,1.0,0.8924054758800521,1.0,0.8924054758800521
LINE-03,2023-11-01,23880.0,23880.0,3999,5.5,1.0,0.9210427135678392,1.0,0.9210427135678392
LINE-03,2023-11-02,41760.0,41760.0,6952,5.5,1.0,0.9156130268199234,1.0,0.9156130268199234
LINE-03,2023-11-03,33060.0,33060.0,5556,5.5,1.0,0.9243194192377495,1.0,0.9243194192377495
LINE-03,2023-11-04,28740.0,28740.0,4908,5.5,1.0,0.9392484342379959,1.0,0.9392484342379959
LINE-03,2023-11-07,48480.0,48480.0,7881,5.5,1.0,0.8940903465346535,1.0,0.8940903465346535
LINE-03,2023-11-08,23640.0,23640.0,3886,5.5,1.0,0.9041032148900169,1.0,0.9041032148900169
LINE-03,2023-11-09,39300.0,39300.0,6393,5.5,1.0,0.8946946564885496,1.0,0.8946946564885496
LINE-03,2023-11-10,25920.0,25920.0,4353,5.5,1.0,0.9236689814814815,1.0,0.9236689814814815
LINE-03,2023-11-11,30780.0,30780.0,5168,5.5,1.0,0.9234567901234568,1.0,0.9234567901234568
